TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,Target
14.28,1,31,0,23.0,3,81.0,1.0,1597.51,5
232.35,0,1,1,33.0,1,153.0,1.0,4186.25,2
317.53,1,24,2,44.0,1,104.0,1.0,6237.68,4
74.67,1,16,0,43.0,1,283.0,1.0,3449.35,1
65.01,0,2,2,29.0,0,67.0,1.0,10235.19,6
0.45,1,18,1,34.0,1,172.0,1.0,8670.23,1
364.13,1,13,0,63.0,0,61.0,1.0,8198.0,0
340.13,1,23,1,24.0,4,32.0,3.0,1149.74,5
15.81,1,28,1,69.0,0,11.0,4.0,8384.85,6
222.66,1,11,2,39.0,0,88.0,1.0,14466.38,6
638.24,1,31,1,48.0,1,64.0,1.0,5695.78,4
241.21,1,29,0,31.0,1,108.0,1.0,1220.86,0
171.16,1,27,2,51.0,2,42.0,1.0,6126.5,4
1360.67,1,33,1,29.0,1,118.0,1.0,2861.65,4
37.65,0,38,2,27.0,3,109.0,1.0,411.78,5
25.77,1,22,2,68.0,2,18.0,1.0,4331.54,2
789.8,1,17,0,40.0,0,94.0,1.0,13948.09,6
308.85,0,20,3,20.0,3,33.0,2.0,333.19,3
1454.52,1,24,0,27.0,3,20.0,1.0,1189.03,5
806.97,1,39,2,25.0,3,11.0,1.0,102.2,5
364.81,1,5,2,25.0,3,53.0,1.0,1145.23,3
490.82,1,18,0,26.0,1,114.0,1.0,8704.27,0
1021.38,1,11,1,61.0,0,125.0,1.0,6223.26,2
311.28,1,1,1,49.0,0,198.0,1.0,135.96,2
85.03,1,36,0,51.0,2,48.0,1.0,4597.57,0
307.75,1,11,1,64.0,0,63.0,1.0,1061.58,2
333.67,1,13,2,36.0,1,68.0,1.0,9238.08,2
589.89,1,17,1,56.0,1,213.0,3.0,9404.63,1
372.08,1,15,1,66.0,0,63.0,1.0,13330.74,6
502.9,0,14,2,26.0,3,141.0,1.0,341.24,3
103.81,1,28,0,36.0,0,34.0,1.0,7044.63,0
69.43,1,19,0,30.0,1,162.0,1.0,9281.85,1
110.4,0,36,0,56.0,0,62.0,1.0,8639.36,6
275.65,0,1,1,28.0,1,14.0,1.0,4957.57,2
336.01,1,7,2,63.0,0,121.0,4.0,4737.84,2
251.8,1,23,0,62.0,0,102.0,1.0,11796.66,6
334.07,1,27,1,59.0,1,200.0,1.0,7306.79,1
52.44,1,33,2,27.0,3,87.0,1.0,3157.75,5
1030.85,1,36,0,25.0,3,39.0,1.0,1941.8,5
141.37,1,10,2,46.0,1,77.0,1.0,1019.77,2
211.7,0,6,2,50.0,0,205.0,1.0,12272.78,6
61.4,1,38,1,41.0,1,20.0,2.0,7892.87,4
308.23,1,19,0,60.0,2,23.0,1.0,4150.63,0
111.41,1,6,1,21.0,3,181.0,1.0,1204.11,3
675.49,1,5,0,61.0,2,159.0,1.0,1893.0,0
29.72,1,35,0,26.0,3,38.0,1.0,1059.62,5
301.73,1,40,2,67.0,0,163.0,1.0,990.74,4
294.61,1,29,1,60.0,2,74.0,1.0,7375.59,4
106.43,0,31,0,52.0,1,164.0,1.0,9403.12,0
381.52,1,39,2,36.0,0,79.0,1.0,5798.92,4
1142.76,0,15,2,25.0,3,71.0,1.0,1498.93,3
5.66,1,14,1,40.0,1,33.0,1.0,5434.64,2
209.09,1,41,0,48.0,0,203.0,1.0,9100.81,1
521.81,1,41,0,47.0,1,34.0,1.0,4750.96,0
588.36,1,5,2,33.0,1,134.0,1.0,8434.99,2
146.67,1,0,2,20.0,3,273.0,1.0,1569.75,3
176.52,0,36,2,73.0,2,94.0,5.0,7132.08,4
57.34,1,1,2,27.0,3,81.0,1.0,1100.64,3
294.77,1,30,2,77.0,2,101.0,1.0,2272.17,4
881.32,2,12,2,31.0,1,59.0,1.0,2287.93,2
162.59,1,16,1,64.0,2,19.0,1.0,7104.83,2
56.15,1,26,1,31.0,0,77.0,1.0,13265.92,6
524.55,1,12,0,39.0,0,175.0,1.0,8292.75,1
535.4,1,36,1,23.0,3,110.0,1.0,651.84,5
56.84,1,33,0,45.0,1,185.0,1.0,7977.78,1
135.94,1,15,1,71.0,2,258.0,1.0,4710.21,1
47.1,0,42,1,42.0,0,178.0,1.0,6308.07,4
124.05,0,0,1,61.0,0,220.0,1.0,7009.54,1
802.89,1,6,0,19.0,3,175.0,1.0,1973.63,3
193.16,1,5,0,64.0,2,109.0,1.0,2304.56,0
541.52,0,16,1,48.0,1,161.0,1.0,6087.24,1
20.17,1,35,0,77.0,2,86.0,1.0,3869.37,0
35.98,0,26,1,40.0,0,133.0,1.0,11147.34,6
273.24,1,14,1,51.0,2,173.0,1.0,2202.21,2
663.45,1,0,0,67.0,2,147.0,1.0,5897.29,0
343.86,1,5,1,57.0,1,70.0,1.0,3278.65,2
69.38,1,11,1,69.0,0,280.0,2.0,12072.11,1
75.43,1,14,0,77.0,2,266.0,1.0,1441.86,1
414.64,2,23,1,32.0,0,74.0,1.0,7253.22,6
86.79,1,13,1,33.0,0,166.0,1.0,8795.37,6
1105.88,1,29,0,34.0,1,36.0,1.0,2636.32,0
14.1,1,21,1,45.0,1,73.0,1.0,6949.21,6
63.33,0,21,1,23.0,3,124.0,1.0,792.33,5
606.27,1,21,1,29.0,0,42.0,1.0,9668.78,6
4.47,1,3,1,27.0,3,132.0,1.0,1381.75,3
289.01,1,24,2,66.0,2,96.0,1.0,4226.26,4
338.69,1,41,1,18.0,3,169.0,1.0,1137.89,5
97.73,1,34,1,69.0,0,156.0,1.0,7885.21,6
1021.16,1,0,0,20.0,3,112.5,1.0,9427.06,3
27.61,0,13,0,54.0,2,26.0,1.0,3679.64,0
284.17,1,22,0,51.0,2,189.0,1.0,3479.56,0
76.21,1,20,1,22.0,3,69.0,1.0,664.93,5
,0,10,1,69.0,0,292.0,1.0,624.09,1
584.51,1,10,0,74.0,2,76.0,1.0,3254.56,0
432.18,1,19,1,18.0,3,162.0,1.0,678.83,3
134.55,1,38,2,59.0,0,165.0,1.0,14852.42,6
61.66,1,34,0,26.0,3,86.0,1.0,5705.4,5
12.35,1,14,1,25.0,3,22.0,1.0,1846.85,3
213.25,1,37,1,25.0,3,63.0,1.0,677.79,5
34.93,1,8,1,31.0,1,72.0,1.0,2810.37,2
959.48,1,24,1,67.0,0,112.5,1.0,10631.43,6
335.68,1,40,2,24.0,3,142.0,1.0,1188.95,5
423.96,1,36,0,43.0,0,75.0,1.0,8374.38,6
361.38,0,25,2,72.0,2,71.0,3.0,4972.92,4
220.82,1,21,1,42.0,1,31.0,1.0,4298.13,4
717.36,0,43,2,22.0,3,138.0,1.0,514.88,5
406.12,1,15,0,42.0,0,106.0,1.0,10501.53,6
427.83,1,31,0,47.0,1,29.0,1.0,3293.06,0
416.62,0,3,2,26.0,3,67.0,1.0,9700.9,3
21.9,1,31,0,28.0,3,30.0,1.0,1052.27,5
717.74,0,34,2,42.0,1,112.5,1.0,8375.16,4
393.68,1,36,0,55.0,0,141.0,1.0,10135.88,6
281.91,1,10,1,25.0,3,269.0,1.0,225.53,3
239.85,1,40,0,70.0,2,50.0,1.0,1477.63,0
237.84,1,26,1,26.0,3,16.0,1.0,8932.39,5
459.29,0,18,2,64.0,2,109.0,1.0,1006.12,2
196.49,1,28,1,41.0,1,65.0,1.0,7516.56,6
21.23,1,41,0,23.0,3,103.0,4.0,319.18,5
95.23,1,10,2,20.0,3,60.0,3.0,966.88,3
344.87,1,15,1,58.0,2,25.0,1.0,7447.44,2
129.62,0,38,0,23.0,3,124.0,1.0,620.28,5
16.53,1,15,0,21.0,3,220.0,1.0,707.95,3
277.02,0,10,0,46.0,0,227.0,1.0,8586.38,1
13.02,1,5,1,51.0,0,42.0,1.0,6076.45,2
199.02,1,22,0,22.0,3,185.0,1.0,793.63,5
684.5,1,13,1,29.0,0,76.0,1.0,6258.63,6
1173.74,0,41,2,61.0,0,61.0,1.0,10456.24,4
45.92,1,26,0,26.0,3,23.0,1.0,544.56,5
761.73,1,8,0,19.0,3,27.0,1.0,151.28,3
331.38,1,24,0,42.0,1,122.0,1.0,844.55,0
602.8,1,3,1,60.0,2,173.0,1.0,7417.69,2
64.12,0,16,1,57.0,0,222.0,1.0,1029.09,1
57.38,1,18,2,28.0,3,86.0,1.0,899.52,3
94.64,0,27,0,28.0,3,144.0,1.0,586.76,5
155.56,0,2,1,19.0,3,64.0,1.0,129.79,3
301.39,0,10,2,47.0,0,104.0,1.0,10548.58,6
136.31,1,26,2,74.0,2,65.0,1.0,4384.95,4
4.39,1,30,0,26.0,3,63.0,1.0,1429.61,5
429.25,1,39,2,29.0,1,107.0,1.0,5019.68,4
138.54,0,2,1,60.0,1,93.0,1.0,8274.77,2
33.03,1,42,1,21.0,3,28.0,1.0,935.88,5
76.39,1,34,2,30.0,0,80.0,1.0,11584.32,6
25.32,1,28,0,19.0,3,25.0,1.0,1642.34,5
330.91,1,18,0,36.0,1,28.0,1.0,6481.35,0
153.55,1,10,2,37.0,0,16.0,1.0,5619.91,2
217.61,1,29,2,27.0,3,120.0,1.0,1661.1,5
131.69,0,10,1,53.0,1,59.0,1.0,2958.43,2
953.17,1,33,2,60.0,2,84.0,1.0,3506.11,4
68.49,1,26,2,67.0,2,49.0,1.0,6683.31,4
1493.0,1,7,0,69.0,2,151.0,1.0,1619.16,0
470.62,1,40,1,57.0,0,127.0,1.0,12470.62,6
385.35,1,24,1,38.0,0,269.0,1.0,5184.13,1
74.72,1,31,2,26.0,3,132.0,1.0,165.75,5
352.03,0,31,2,27.0,3,219.0,1.0,4846.68,5
275.87,1,39,0,25.0,3,112.0,1.0,1697.58,5
90.94,0,7,0,63.0,2,56.0,1.0,3896.08,0
206.25,1,3,0,74.0,2,56.0,1.0,3651.07,0
116.76,1,30,0,51.0,1,212.0,1.0,4480.43,1
91.5,1,29,0,47.0,0,77.0,1.0,667.66,0
489.31,1,21,1,43.0,1,36.0,1.0,5595.22,4
1664.33,1,35,1,18.0,3,65.0,1.0,1588.31,5
414.49,0,31,2,58.0,0,108.0,1.0,12709.58,6
315.13,1,29,1,30.0,1,143.0,1.0,6570.94,4
28.38,1,40,1,45.0,0,260.0,1.0,8892.62,1
456.05,1,11,1,68.0,0,20.0,1.0,11729.51,6
277.22,1,18,1,35.0,0,41.0,1.0,12104.51,6
54.84,1,18,2,52.0,2,124.0,1.0,3495.51,2
29.92,0,10,2,68.0,0,63.0,1.0,7855.01,2
133.06,1,19,2,35.0,1,143.0,1.0,8843.44,6
332.06,1,39,0,29.0,0,221.0,1.0,11826.52,1
14.34,0,22,2,67.0,2,24.0,1.0,7932.51,2
468.32,1,14,2,69.0,2,152.0,1.0,4710.04,2
582.17,1,40,1,57.0,1,135.0,1.0,4737.84,4
245.62,1,35,1,23.0,3,127.0,1.0,1879.82,5
981.9,0,3,2,43.0,0,112.0,1.0,9018.33,6
83.6,1,38,0,47.0,0,192.0,1.0,13899.24,6
331.22,0,28,1,61.0,0,161.0,1.0,12613.25,6
57.49,0,11,2,24.0,3,177.0,1.0,765.15,3
85.58,1,13,0,55.0,1,60.0,1.0,4737.84,0
157.56,1,16,1,43.0,0,159.0,1.0,7541.16,6
230.3,1,7,2,46.0,1,24.0,1.0,8356.88,2
305.92,1,12,0,72.0,2,88.0,1.0,1445.47,0
942.7,1,4,2,35.0,1,29.0,1.0,5141.32,2
116.33,1,14,1,27.0,3,144.0,1.0,1696.15,3
537.71,0,23,2,19.0,3,175.0,1.0,1806.08,5
538.17,0,42,1,27.0,1,252.0,1.0,5908.04,1
219.44,1,42,2,42.0,1,23.0,1.0,4207.27,4
61.62,1,24,2,57.0,0,19.0,1.0,8365.37,6
58.77,1,22,2,27.0,1,191.0,1.0,7261.7,1
538.13,1,43,0,62.0,2,165.0,1.0,5008.59,0
177.05,1,30,1,24.0,3,235.0,1.0,4287.82,5
403.01,1,42,2,63.0,0,286.0,3.0,10513.52,1
719.76,1,37,1,19.0,3,190.0,1.0,690.52,5
163.22,1,24,2,26.0,3,217.0,1.0,1788.27,5
242.85,1,43,2,42.0,1,93.0,1.0,4672.8,4
291.22,0,3,2,41.0,1,100.0,1.0,3677.63,2
56.52,1,29,0,42.0,1,152.0,1.0,6911.2,0
195.8,1,33,2,39.0,0,186.0,1.0,12027.68,6
66.76,0,2,1,36.0,0,44.0,1.0,184.72,2
190.9,1,43,2,28.0,3,40.0,1.0,101.25,5
106.99,1,29,1,38.0,1,152.0,1.0,5771.4,4
655.81,1,29,0,55.0,2,164.0,2.0,4539.99,0
107.1,0,30,2,25.0,3,175.0,1.0,193.8,5
79.92,1,24,0,44.0,1,274.0,2.0,9138.76,1
430.83,1,20,1,18.0,3,292.0,1.0,941.49,3
235.34,1,42,1,26.0,3,68.0,1.0,566.83,5
86.35,0,16,1,52.0,2,24.0,1.0,1550.48,2
337.99,1,7,0,70.0,0,115.0,1.0,9038.63,0
577.13,0,38,1,40.0,1,66.0,1.0,6640.51,4
213.33,1,29,0,52.0,2,161.0,1.0,5400.44,0
54.52,1,16,1,32.0,0,164.0,1.0,6980.98,1
100.13,1,10,1,45.0,0,168.0,1.0,5209.16,1
883.92,0,40,2,53.0,2,129.0,1.0,2342.64,4
69.8,0,27,1,27.0,3,138.0,1.0,136.77,5
768.94,1,16,1,64.0,2,53.0,1.0,6860.18,2
179.62,1,40,2,24.0,3,119.0,1.0,409.26,5
425.91,1,17,0,23.0,3,47.0,1.0,383.58,3
263.34,1,10,0,64.0,2,55.0,1.0,2411.02,0
113.03,0,40,2,36.0,0,12.0,1.0,6756.13,4
11.02,1,2,2,42.0,0,42.0,1.0,7879.66,2
865.17,1,15,1,24.0,3,161.0,1.0,9297.5,3
152.0,1,0,0,51.0,1,63.0,1.0,7531.43,0
270.39,1,17,0,25.0,3,104.0,1.0,899.15,3
246.41,1,11,0,54.0,2,23.0,1.0,1431.6,0
336.84,1,43,0,22.0,3,100.0,1.0,4500.26,5
261.45,0,28,2,50.0,1,96.0,1.0,6735.74,4
99.98,0,42,2,73.0,2,152.0,1.0,3037.97,4
400.69,1,19,2,32.0,1,26.0,1.0,9040.33,6
411.47,1,13,0,26.0,3,120.0,1.0,796.63,3
204.63,1,19,2,52.0,1,92.0,1.0,9199.52,2
421.56,1,38,2,53.0,1,144.0,1.0,8037.87,4
193.38,1,22,0,18.0,3,285.0,1.0,1081.79,5
377.04,1,6,0,34.0,1,64.0,1.0,3812.87,0
54.1,0,4,1,28.0,1,17.0,1.0,940.91,2
18.1,1,21,0,57.0,2,66.0,1.0,6474.34,0
408.62,0,13,2,48.0,1,159.0,1.0,2498.48,2
162.1,1,3,1,64.0,0,221.0,1.0,9578.74,1
165.31,1,4,0,49.0,0,28.0,1.0,7346.66,0
267.48,1,0,0,21.0,3,159.0,2.0,811.86,3
856.9,1,27,1,36.0,1,150.0,1.0,8579.69,6
433.9,1,43,2,65.0,0,37.0,1.0,9013.1,4
271.22,0,21,0,45.0,0,87.0,1.0,6863.02,0
307.68,0,11,2,75.0,2,162.0,1.0,2052.84,2
348.17,1,12,0,21.0,3,181.0,1.0,1887.84,3
43.1,1,10,1,45.0,3,102.0,1.0,6944.9,2
557.78,0,31,1,26.0,3,102.0,1.0,1289.48,5
325.6,1,9,0,69.0,0,88.0,1.0,13777.1,6
235.83,0,22,2,53.0,1,169.0,1.0,4120.75,4
603.54,1,0,2,44.0,0,26.0,1.0,10517.47,6
270.25,1,40,0,31.0,1,42.0,1.0,5414.97,0
123.38,1,34,2,59.0,0,40.0,1.0,13542.41,6
577.12,1,41,0,39.0,1,69.0,1.0,5265.88,0
92.24,1,30,1,60.0,1,93.0,1.0,6937.48,4
856.21,0,7,1,33.0,0,109.0,1.0,12690.79,6
251.54,1,40,1,48.0,0,177.0,1.0,254.75,4
28.63,1,36,1,56.0,2,146.0,1.0,3382.91,4
185.97,1,10,2,23.0,3,19.0,1.0,1776.91,3
243.08,0,17,2,24.0,3,93.0,1.0,131.25,3
313.69,1,28,1,73.0,2,152.0,1.0,7093.68,4
12.18,1,27,1,76.0,2,77.0,1.0,4909.24,4
232.12,1,29,0,37.0,1,51.0,1.0,6689.87,0
198.62,0,40,1,27.0,3,84.0,1.0,1196.07,5
